2023,KIR,811.0
2023,BHR,760.0
2023,DMA,751.0
2023,TON,747.0
2023,SGP,719.0
2023,FSM,702.0
2023,LCA,616.0
2023,IMN,572.0
2023,GUM,544.0
2023,AND,468.0
2023,MNP,464.0
2023,PLW,459.0
2023,SYC,455.0
2023,CUW,444.0
2023,ATG,443.0
2023,BRB,430.0
2023,HMD,412.0
2023,SHN,394.0
2023,VCT,389.0
2023,GRD,344.0
2023,MLT,316.0
2023,MDV,298.0
2023,CYM,264.0
2023,KNA,261.0
2023,NIU,260.0
2023,SPM,242.0
2023,COK,236.0
2023,ASM,224.0
2023,MHL,181.0
2023,ABW,180.0
2023,LIE,160.0
2023,VGB,151.0
2023,WLF,142.0
2023,CXR,135.0
2023,JEY,116.0
2023,MSR,102.0
2023,AIA,91.0
2023,GGY,78.0
2023,SMR,61.0
2023,IOT,60.0
2023,BMU,54.0
2023,MAF,50.0
2023,BVT,49.0
2023,PCN,47.0
2023,NFK,36.0
2023,SXM,34.0
2023,MAC,28.0
2023,TUV,26.0
2023,BLM,25.0
2023,NRU,21.0
2023,CCK,14.0
2023,TKL,12.0
2023,GIB,7.0
2023,MCO,2.0
2023,VAT,0.0
